time,Avg_I_L1,Min_I_L1,Max_I_L1,Avg_I_L2,Min_I_L2,Max_I_L2,Avg_I_L3,Min_I_L3,Max_I_L3,Avg_U_L1,Min_U_L1,Max_U_L1,Avg_U_L2,Min_U_L2,Max_U_L2,Avg_U_L3,Min_U_L3,Max_U_L3,Avg_b_charge,Min_b_charge,Max_b_charge,Avg_P,Min_P,Max_P,Avg_Q,Min_Q,Max_Q
05.01.1840 03:45:00,1.64,77.99,99.62,97.43,2.89,102.15,24.24,30.11,89.45,119.74,51.68,81.83,111.64,16.00,57.02,84.86,52.36,68.05,75.54,21.96,27.80,9.15,73.25,11.02,65.81,86.50,108.52
05.01.1840 03:50:00,37.79,118.37,31.66,57.14,38.33,85.10,85.80,106.48,13.51,89.81,32.56,31.89,60.90,13.39,37.58,77.76,104.33,26.43,48.71,25.79,81.31,69.29,7.72,110.72,51.12,97.59,59.20
05.01.1840 03:55:00,105.81,60.93,45.43,105.80,39.54,118.37,36.93,20.32,33.64,98.09,79.46,25.08,28.24,4.36,22.78,89.04,105.03,97.92,113.42,74.18,6.60,113.84,46.05,110.80,7.90,118.91,16.03
05.01.1840 04:00:00,100.41,108.29,22.84,86.42,53.38,75.85,21.24,44.19,55.64,4.02,65.84,54.54,77.08,96.90,9.43,83.79,78.41,81.83,48.53,114.28,9.80,48.41,27.90,49.84,42.32,96.18,101.66
05.01.1840 04:05:00,38.10,10.02,28.17,21.79,36.31,12.26,2.49,21.23,103.14,49.70,37.58,91.16,68.47,115.97,64.80,28.11,58.13,17.53,101.88,84.67,38.36,43.65,35.42,107.86,90.40,45.59,108.08
05.01.1840 04:10:00,108.26,12.08,95.95,118.86,98.55,48.69,53.60,29.08,93.89,75.68,6.44,45.25,3.00,108.09,23.05,57.60,98.02,86.01,30.24,117.50,52.67,87.71,24.33,52.46,89.08,75.18,37.33
05.01.1840 04:15:00,36.13,38.04,10.19,52.55,64.24,35.28,11.70,52.89,6.54,3.84,60.40,112.32,58.61,90.02,75.35,22.75,71.43,108.95,49.21,12.10,2.66,79.91,114.21,109.24,54.05,66.98,105.52
05.01.1840 04:20:00,63.75,86.33,12.63,8.32,94.48,54.88,75.72,35.88,100.46,7.77,103.71,30.38,41.91,19.32,86.68,66.16,103.20,55.07,94.58,8.94,54.80,112.98,96.57,31.64,83.02,39.90,99.07
05.01.1840 04:25:00,37.58,67.88,92.96,16.94,108.52,93.67,88.34,42.83,16.97,87.08,86.05,119.06,88.92,103.65,74.45,63.89,84.94,0.35,78.01,56.87,64.56,27.48,85.16,89.59,94.00,74.82,62.26
05.01.1840 04:30:00,54.46,21.05,5.17,42.72,92.03,32.53,45.73,67.65,95.35,54.16,17.45,50.43,17.70,8.09,106.33,115.81,47.40,109.72,105.13,117.62,25.96,21.03,13.98,47.05,24.26,2.83,29.35
05.01.1840 04:35:00,50.63,94.55,70.68,104.15,77.57,78.73,26.40,43.91,26.32,13.17,39.01,83.72,3.62,102.21,103.64,53.87,58.58,17.50,14.07,116.83,19.23,98.76,16.36,90.55,61.07,93.19,82.02
05.01.1840 04:40:00,101.15,74.54,114.65,83.89,46.55,117.73,26.37,53.48,36.06,6.92,30.49,19.80,74.71,20.19,72.01,102.27,45.90,117.46,15.93,28.35,59.45,106.18,19.04,94.59,13.21,48.84,114.57
05.01.1840 04:45:00,44.35,119.69,91.87,79.44,94.28,45.69,21.81,77.01,85.98,110.23,65.63,71.71,78.96,82.65,90.46,117.80,38.55,79.73,7.73,19.43,0.00,103.10,86.33,50.42,108.43,41.28,33.48
05.01.1840 04:50:00,90.29,87.34,77.78,96.54,35.16,29.45,41.19,65.24,52.81,31.75,27.04,16.29,15.90,104.36,2.44,24.83,16.33,54.84,52.15,12.15,87.80,109.59,3.23,101.22,96.70,70.89,101.41
05.01.1840 04:55:00,34.85,81.58,80.44,21.96,61.17,55.88,47.83,52.01,30.46,21.07,8.70,102.42,12.56,111.14,25.82,3.75,25.59,118.79,36.33,54.26,3.43,77.04,94.61,16.91,109.45,69.07,83.98
05.01.1840 05:00:00,31.93,4.66,54.21,77.52,87.75,0.36,21.54,33.69,5.83,110.29,61.39,46.19,90.47,2.74,29.02,42.50,92.68,28.47,11.56,47.03,109.84,66.20,100.98,50.21,114.08,113.99,58.30
05.01.1840 05:05:00,80.78,87.48,100.07,11.99,33.11,56.35,99.52,64.16,10.28,68.79,104.47,72.01,38.42,82.49,88.18,106.56,46.75,12.82,107.67,30.92,29.03,32.91,39.92,73.65,73.14,0.47,53.91
05.01.1840 05:10:00,37.27,2.29,52.63,65.32,106.10,2.17,9.32,107.60,110.83,23.11,36.63,0.82,58.83,45.65,28.05,110.80,34.92,117.77,67.75,5.50,114.87,100.31,87.13,66.77,38.16,66.70,79.87
05.01.1840 05:15:00,0.17,94.18,67.15,57.19,23.12,70.66,65.80,53.76,18.22,105.01,79.57,30.33,41.47,12.77,33.55,86.74,75.86,53.72,88.18,107.31,114.15,41.19,55.27,89.00,18.99,78.52,119.69
05.01.1840 05:20:00,91.19,73.36,59.33,51.75,41.63,103.47,21.12,109.55,116.11,84.64,22.46,92.16,118.12,46.90,66.88,85.40,40.95,12.44,96.72,98.90,24.63,107.11,90.76,72.03,31.18,119.60,28.48
05.01.1840 05:25:00,80.81,73.46,107.28,90.59,45.76,103.25,5.47,57.87,47.37,35.71,103.01,33.80,78.58,31.06,87.27,18.72,63.20,118.43,82.38,85.86,103.81,52.66,111.54,73.94,53.88,116.49,30.94
05.01.1840 05:30:00,70.48,119.23,39.95,110.38,22.23,23.17,77.06,61.95,18.43,73.46,37.88,34.28,57.16,88.16,11.37,5.78,112.76,66.74,30.35,46.20,103.52,32.57,111.64,64.80,0.96,27.96,96.06
05.01.1840 05:35:00,110.70,63.83,43.13,107.96,42.09,45.83,44.24,43.66,58.84,114.44,55.83,13.45,107.89,22.37,11.47,15.41,89.33,71.87,65.70,59.32,16.91,16.42,95.43,105.52,103.18,11.19,111.21
05.01.1840 05:40:00,80.34,114.95,85.20,21.64,116.55,24.24,53.94,84.92,32.18,17.12,96.65,48.53,96.33,93.78,110.69,89.47,113.17,109.05,12.01,61.28,76.81,90.95,64.56,114.56,12.50,77.50,4.02
05.01.1840 05:45:00,66.47,70.97,87.33,92.03,28.77,31.25,31.57,5.93,49.38,104.81,84.45,37.97,53.27,75.13,76.26,40.35,97.21,110.42,76.61,66.75,42.05,50.36,41.61,92.11,97.50,18.89,100.09
05.01.1840 05:50:00,10.20,86.23,78.79,28.21,1.53,10.51,65.20,79.18,72.85,43.87,105.54,69.31,7.45,81.41,112.30,48.60,19.24,77.11,103.18,1.40,104.21,90.53,69.86,42.93,49.51,9.67,74.43
05.01.1840 05:55:00,106.25,20.47,26.50,55.30,32.29,52.81,72.90,84.34,89.62,37.39,73.40,117.33,86.48,55.62,72.39,10.16,89.49,35.17,111.16,19.67,32.72,53.06,102.63,60.85,19.07,112.76,116.76
05.01.1840 06:00:00,15.00,64.68,88.18,30.21,76.67,6.86,9.64,16.76,25.11,99.58,108.74,52.63,57.70,59.45,38.84,74.22,31.56,66.16,22.27,74.41,43.71,60.92,35.37,53.21,68.10,54.49,76.69
05.01.1840 06:05:00,26.73,50.37,95.27,9.66,3.19,99.71,109.01,61.85,74.86,107.10,38.49,74.45,67.15,47.66,23.18,18.89,9.13,97.27,104.80,76.42,19.56,31.33,2.24,12.15,40.15,36.87,111.87
05.01.1840 06:10:00,68.02,59.50,79.81,88.13,44.80,90.50,24.07,118.84,37.75,2.76,83.50,23.33,27.31,29.03,57.69,116.58,90.99,92.36,109.54,92.54,99.04,60.40,83.98,52.71,37.05,112.84,14.26
05.01.1840 06:15:00,42.12,55.98,77.46,1.05,104.70,50.72,56.32,32.62,34.43,7.22,80.48,42.14,30.11,68.59,84.18,91.26,5.46,114.64,82.84,74.04,12.23,57.21,95.89,2.06,66.25,52.17,34.85
05.01.1840 06:20:00,37.58,10.13,67.14,15.19,99.04,83.63,59.99,68.91,97.79,62.56,61.14,24.75,58.91,50.53,85.48,99.81,117.08,98.70,107.12,9.53,83.92,4.53,29.01,44.05,97.77,93.23,22.54
05.01.1840 06:25:00,83.45,61.46,67.40,77.40,112.51,67.05,114.89,2.97,82.93,55.39,87.61,88.45,42.55,32.80,60.17,17.37,20.50,102.07,70.29,117.78,18.84,66.73,90.64,30.77,50.98,46.28,7.93
05.01.1840 06:30:00,117.41,86.33,3.12,97.52,57.66,77.47,82.85,4.59,68.33,111.34,49.72,14.65,10.69,2.06,58.99,9.76,99.22,89.42,83.68,33.35,11.07,94.88,72.71,58.99,22.15,21.59,0.15
05.01.1840 06:35:00,47.21,47.42,13.58,100.35,115.19,100.87,54.78,14.38,58.77,14.28,25.68,5.13,68.97,47.13,73.76,23.54,67.36,98.68,34.66,112.17,65.88,13.07,73.26,32.46,30.19,54.18,92.62
05.01.1840 06:40:00,101.87,76.56,62.46,34.91,113.67,36.97,104.60,72.97,12.91,63.25,66.73,95.44,69.02,111.48,36.00,48.65,73.68,59.19,77.39,91.62,70.29,55.84,76.63,51.73,116.25,3.00,60.87
05.01.1840 06:45:00,57.06,24.56,119.38,5.00,20.16,117.89,99.10,31.81,32.20,20.07,100.98,95.63,90.33,112.08,95.04,62.24,4.76,106.82,25.45,58.42,59.26,69.04,11.19,92.00,112.75,94.33,8.23
05.01.1840 06:50:00,54.45,30.29,65.74,105.97,38.64,103.61,63.13,74.86,81.61,87.26,53.62,113.32,83.67,63.00,68.40,24.87,71.66,57.05,54.52,110.14,9.87,91.37,44.87,83.02,108.82,102.39,29.92
05.01.1840 06:55:00,27.51,7.36,63.98,93.65,108.94,46.72,26.92,50.19,1.69,87.97,98.64,118.21,68.42,71.17,32.52,104.38,44.43,99.84,20.92,26.24,110.58,24.78,52.59,23.07,81.55,58.24,99.68
05.01.1840 07:00:00,61.39,96.34,89.90,74.68,64.71,84.01,9.60,49.57,116.91,80.72,117.13,28.43,11.86,64.55,7.81,59.22,52.55,99.14,7.60,113.96,75.68,70.65,76.10,115.87,112.65,46.30,3.59
05.01.1840 07:05:00,15.44,71.18,5.42,39.04,97.92,18.97,7.53,32.94,45.29,80.64,21.25,87.14,94.73,24.14,88.54,7.67,90.32,23.91,9.27,46.42,34.88,82.69,36.70,74.22,62.11,119.22,71.36
05.01.1840 07:10:00,108.21,57.65,30.36,116.74,94.27,53.81,53.47,52.71,3.02,43.26,12.59,53.69,36.01,112.52,102.44,114.42,40.96,31.53,89.23,113.56,44.19,77.16,78.40,40.76,66.22,89.50,99.09
05.01.1840 07:15:00,23.22,2.69,111.67,1.77,18.43,46.67,34.25,13.91,39.81,24.55,90.94,118.43,110.04,17.31,23.53,69.16,46.75,18.13,72.81,49.41,107.72,69.70,49.09,66.32,49.50,53.30,43.88
05.01.1840 07:20:00,4.62,100.55,8.80,102.42,18.14,5.42,53.85,54.61,32.35,83.95,5.90,46.45,58.84,38.87,8.48,99.16,112.09,41.38,30.34,33.27,9.65,59.60,5.85,82.21,65.70,107.33,15.98
05.01.1840 07:25:00,38.64,36.99,25.68,4.67,101.93,51.71,21.82,70.03,98.40,41.91,7.50,63.87,77.56,117.79,86.29,2.89,70.72,83.00,0.34,35.62,103.52,51.25,108.35,15.43,37.42,56.48,98.08
05.01.1840 07:30:00,23.11,36.69,48.93,32.21,11.90,108.75,5.07,36.52,19.83,61.99,79.93,95.82,35.27,109.80,53.75,20.45,34.71,96.33,59.26,81.74,58.33,98.37,30.28,61.36,94.97,50.70,108.01
05.01.1840 07:35:00,12.40,86.43,69.77,111.41,98.96,84.71,43.74,38.35,45.71,108.84,25.06,55.92,70.34,73.23,16.84,61.95,50.90,117.54,37.36,14.98,105.76,118.52,94.22,37.51,67.11,101.94,91.47
05.01.1840 07:40:00,107.30,44.83,8.98,25.56,40.29,106.55,90.88,115.91,45.77,88.64,49.25,62.40,27.68,52.17,78.02,101.53,50.80,43.58,102.07,57.84,46.64,28.13,13.45,95.56,14.51,24.07,89.05
05.01.1840 07:45:00,107.91,51.36,82.37,109.70,91.56,116.51,22.40,77.08,104.53,62.81,28.53,102.06,116.94,83.99,95.35,56.29,32.13,69.58,55.01,98.88,36.47,58.65,117.32,13.19,35.84,106.09,114.09
05.01.1840 07:50:00,119.72,114.67,7.09,24.07,16.53,5.00,114.27,117.09,111.22,111.49,48.28,29.37,65.91,99.10,4.54,12.88,46.93,20.64,62.24,9.53,53.77,62.76,117.08,104.71,35.74,117.71,40.65
05.01.1840 07:55:00,99.00,87.56,32.49,27.29,34.83,5.99,6.05,70.56,17.56,79.26,82.93,45.28,95.60,64.53,5.28,35.23,70.72,83.01,55.58,98.60,38.81,38.66,24.06,82.75,5.67,16.65,62.11
05.01.1840 08:00:00,33.77,94.66,118.40,110.68,4.88,0.83,58.46,22.79,76.45,107.58,97.74,84.24,28.67,22.11,67.37,101.25,60.62,53.06,44.09,85.06,88.60,27.06,28.47,23.48,22.64,113.48,101.44
05.01.1840 08:05:00,117.05,54.09,4.01,114.30,52.89,75.93,12.77,74.21,45.82,1.41,43.10,85.56,53.51,13.07,1.50,20.09,0.88,71.63,99.23,116.56,65.16,88.88,100.53,10.95,53.77,101.40,105.30
05.01.1840 08:10:00,7.02,72.28,59.19,62.44,107.06,98.64,47.59,59.55,100.58,19.95,19.50,90.39,87.23,82.38,94.16,6.10,20.77,110.14,3.56,66.20,74.79,114.56,77.12,108.12,101.65,71.45,60.42
05.01.1840 08:15:00,37.67,37.09,68.69,14.19,9.39,71.97,26.01,31.71,65.03,106.79,84.39,56.81,49.23,17.10,97.60,70.11,94.84,51.75,85.70,109.08,119.03,41.07,101.03,85.83,46.25,17.71,90.21
05.01.1840 08:20:00,66.57,3.24,66.53,71.14,116.81,80.33,77.89,21.22,34.33,85.28,1.26,116.07,101.24,24.28,106.35,112.18,57.77,94.17,29.16,58.93,85.43,116.61,67.86,117.15,67.15,92.19,95.79
05.01.1840 08:25:00,69.68,18.15,24.88,48.13,39.92,78.83,66.91,60.98,56.05,118.14,117.84,20.18,44.85,66.79,55.44,84.39,97.72,36.00,79.60,78.29,50.86,106.58,81.64,39.17,116.81,107.30,115.47
05.01.1840 08:30:00,30.46,29.13,55.54,105.41,30.84,84.71,62.24,36.17,73.11,116.87,54.30,101.17,76.93,98.42,17.51,72.40,52.25,104.91,59.02,28.91,28.72,88.89,45.84,84.66,37.67,21.80,59.22
05.01.1840 08:35:00,65.30,38.92,116.94,117.95,63.49,87.13,82.21,107.00,85.95,11.62,11.87,96.67,115.94,20.87,20.54,44.67,6.12,14.62,4.60,18.56,21.49,90.46,104.07,118.81,44.91,81.25,11.22
05.01.1840 08:40:00,23.66,35.93,30.37,104.70,95.79,107.27,53.00,28.52,88.73,85.97,30.98,101.97,2.97,35.31,54.22,48.17,4.71,90.46,32.37,27.40,13.28,80.72,7.78,116.18,64.78,51.67,115.27
05.01.1840 08:45:00,67.62,6.75,100.77,73.02,98.57,81.16,106.33,73.63,31.46,15.69,19.35,65.90,75.67,112.27,59.89,115.64,13.83,29.76,41.54,44.22,30.75,84.38,38.13,80.10,84.14,89.33,38.92
05.01.1840 08:50:00,19.84,53.59,13.00,62.91,31.43,82.57,39.73,103.66,82.29,100.42,45.12,73.98,28.98,3.70,32.61,52.40,72.35,104.15,113.97,101.45,61.45,65.30,29.83,29.98,62.75,90.23,15.40
05.01.1840 08:55:00,42.35,47.30,2.94,108.45,96.86,18.02,96.54,52.03,100.22,69.82,59.47,20.25,80.24,107.88,78.09,43.05,7.63,64.12,69.23,27.56,92.13,74.40,94.45,17.69,87.15,26.26,78.50
05.01.1840 09:00:00,16.66,50.45,10.78,78.87,105.63,41.61,107.51,71.89,88.72,7.18,76.44,40.17,62.47,57.67,5.66,13.78,17.07,84.72,35.48,116.75,111.12,101.06,102.79,73.46,26.52,44.16,84.76
05.01.1840 09:05:00,55.28,19.93,21.95,87.02,49.44,95.66,80.85,83.15,106.81,110.64,110.00,12.16,45.03,67.74,111.63,102.81,21.82,36.19,4.21,99.66,31.86,39.98,55.78,9.94,6.22,100.13,31.98
05.01.1840 09:10:00,68.39,75.35,30.25,92.65,70.25,96.95,76.83,5.43,70.61,17.23,85.98,78.69,5.40,106.09,37.49,111.81,53.43,77.05,0.50,116.61,43.14,109.44,108.06,31.68,48.68,66.90,72.07
05.01.1840 09:15:00,66.56,18.95,69.35,111.85,73.77,72.90,81.92,39.33,21.98,57.48,105.31,25.97,78.95,24.52,62.12,42.12,46.09,33.67,20.07,71.77,21.90,27.47,40.06,70.08,46.63,107.40,65.36
05.01.1840 09:20:00,13.53,26.63,72.79,84.74,116.08,97.18,38.20,100.29,45.97,93.83,1.25,33.25,45.27,47.77,38.46,71.20,113.82,49.43,108.83,59.96,62.72,22.68,40.33,97.63,98.16,36.10,6.35
05.01.1840 09:25:00,44.48,98.47,25.22,49.68,116.94,51.54,6.44,59.96,15.16,69.93,83.05,46.76,10.12,35.54,21.57,113.60,24.48,99.20,115.14,79.12,107.97,11.66,12.67,48.89,49.63,1.28,71.50
05.01.1840 09:30:00,65.81,24.54,108.53,89.80,6.32,22.93,113.14,67.60,73.43,100.72,28.92,39.24,94.36,106.76,8.10,21.94,103.01,110.18,23.16,93.78,96.59,108.23,82.50,21.97,24.49,41.20,43.62
05.01.1840 09:35:00,59.06,88.76,31.03,19.50,114.21,28.63,41.64,42.21,68.10,71.63,41.43,67.38,98.42,31.92,67.01,64.96,29.03,94.55,85.63,27.32,58.83,19.96,85.00,90.55,63.00,109.04,9.00
05.01.1840 09:40:00,41.60,62.52,115.62,62.86,68.68,100.36,42.40,59.98,110.62,36.02,33.39,81.04,92.93,87.89,6.10,31.29,24.03,78.34,16.72,28.52,100.64,31.30,86.99,119.25,77.85,84.27,10.75
05.01.1840 09:45:00,1.65,81.08,33.24,16.87,35.06,28.31,59.25,88.14,3.18,34.22,93.67,45.17,33.22,83.61,75.07,40.85,22.64,18.56,4.37,72.26,33.72,76.69,89.90,104.38,116.47,55.92,22.76
05.01.1840 09:50:00,3.43,106.30,52.24,12.39,94.47,70.36,80.85,42.87,77.57,34.98,40.54,3.68,6.23,41.68,56.11,12.92,75.13,25.79,23.30,116.83,12.60,103.75,17.53,73.00,26.11,109.25,2.18
05.01.1840 09:55:00,35.14,63.09,52.29,57.14,70.80,100.37,77.24,58.42,80.30,42.40,6.13,16.95,39.40,57.24,40.29,116.21,25.16,39.76,25.29,24.18,118.21,107.32,54.46,26.10,9.99,17.14,95.04
05.01.1840 10:00:00,94.47,110.62,7.49,108.20,105.32,108.18,75.71,11.15,18.26,100.04,24.93,101.04,115.65,99.44,99.51,69.08,108.89,84.64,65.78,32.76,102.76,58.69,33.77,89.70,88.89,98.78,39.15
05.01.1840 10:05:00,114.35,24.76,105.47,72.00,20.38,34.75,73.12,6.90,84.39,30.55,4.14,64.87,10.96,108.25,18.49,35.44,10.96,78.01,49.04,64.50,61.33,118.27,68.86,50.20,68.45,114.21,97.56
05.01.1840 10:10:00,72.82,33.44,106.70,111.04,23.52,118.69,52.43,102.56,52.54,104.05,28.29,20.51,37.22,119.34,59.88,107.44,61.48,113.14,115.50,49.81,7.61,98.22,34.95,85.53,60.77,106.17,113.85
05.01.1840 10:15:00,7.87,15.16,88.87,60.83,99.15,46.97,94.46,70.07,46.96,100.27,78.87,117.27,38.65,7.36,8.69,21.02,23.47,54.51,52.01,33.24,38.54,117.85,81.51,21.52,25.93,7.51,98.77
05.01.1840 10:20:00,21.71,7.39,1.84,40.54,51.15,18.22,72.10,68.85,45.96,69.40,68.29,108.46,27.02,41.72,43.88,25.59,57.15,9.44,55.55,6.97,19.61,57.17,110.10,26.48,102.60,54.56,34.81
05.01.1840 10:25:00,38.91,62.87,31.83,93.02,39.84,85.91,6.20,71.50,47.79,82.57,56.16,2.12,75.12,36.84,31.40,28.30,105.37,69.77,30.57,17.58,64.94,3.07,70.80,23.72,37.64,15.64,75.83
05.01.1840 10:30:00,86.87,61.48,31.60,45.77,59.51,44.64,72.22,19.14,78.27,23.14,36.64,72.56,46.75,8.63,67.31,20.28,85.85,38.58,86.98,78.24,113.35,115.08,21.78,11.03,102.45,17.96,15.97
05.01.1840 10:35:00,92.81,41.76,89.37,79.00,114.57,20.17,119.73,58.47,43.99,17.60,42.18,3.37,3.91,28.22,29.66,91.80,117.61,115.87,1.54,12.69,47.16,102.00,84.46,58.13,25.53,9.46,4.84
05.01.1840 10:40:00,102.44,103.54,5.98,93.11,7.46,13.79,30.33,34.94,10.29,83.18,27.44,112.14,64.19,15.96,111.51,59.14,105.16,3.91,92.48,47.07,108.80,115.89,19.36,108.22,36.79,118.91,69.43
05.01.1840 10:45:00,51.30,68.53,88.34,15.25,23.10,115.67,79.11,49.42,118.79,114.59,68.77,114.92,71.00,105.66,10.08,98.65,18.54,44.42,16.08,66.78,80.40,40.91,59.39,70.12,11.29,96.76,19.23
05.01.1840 10:50:00,34.63,93.28,104.50,56.04,93.61,54.98,118.31,14.32,76.30,37.36,39.11,7.00,11.30,83.97,63.25,98.88,32.85,61.53,28.61,59.19,15.91,102.83,72.77,16.75,2.29,81.67,37.09
05.01.1840 10:55:00,79.56,72.23,64.27,52.70,41.60,104.17,87.97,5.88,100.36,105.71,50.18,18.83,79.09,112.23,1.55,105.21,86.65,7.20,85.83,78.44,68.03,85.99,7.88,100.83,81.48,62.10,56.25
05.01.1840 11:00:00,113.94,76.07,97.38,24.38,71.46,7.38,42.53,24.86,0.88,84.16,106.69,26.02,92.36,45.99,56.36,61.40,63.73,28.31,55.14,89.56,30.80,6.85,100.42,54.96,60.48,68.26,2.82
05.01.1840 11:05:00,107.77,52.44,41.28,60.72,112.35,118.29,42.30,36.03,61.95,74.89,64.92,14.57,53.44,94.76,63.47,77.54,89.37,57.62,58.33,66.52,71.12,11.41,0.85,56.51,54.84,97.09,92.14
05.01.1840 11:10:00,2.53,69.77,12.69,23.70,1.08,43.98,43.92,73.10,77.32,87.98,73.26,45.34,117.45,56.55,119.99,66.83,57.96,59.90,11.78,86.52,40.33,52.79,25.03,49.76,102.55,113.68,18.69
05.01.1840 11:15:00,114.32,90.75,109.08,106.66,12.29,40.35,15.57,47.55,1.68,84.93,14.25,52.13,80.11,48.12,31.86,78.32,10.53,18.16,84.69,101.12,85.33,57.67,7.46,104.11,73.35,26.20,34.70
05.01.1840 11:20:00,59.42,101.09,20.68,105.63,52.99,9.30,19.80,19.55,84.02,28.99,62.37,23.11,8.15,71.40,114.97,102.52,63.24,28.57,23.66,62.53,98.11,63.25,65.72,33.82,15.71,59.33,18.65
05.01.1840 11:25:00,72.99,33.26,31.79,47.19,12.16,114.52,23.76,31.96,64.54,5.33,83.05,48.30,103.10,109.09,58.64,116.01,71.68,82.50,65.14,71.74,81.57,9.30,12.32,9.41,97.50,93.36,30.62
05.01.1840 11:30:00,6.39,84.73,114.01,48.75,40.73,50.73,86.35,47.28,45.68,118.53,119.82,32.95,82.23,57.42,74.63,82.70,11.66,62.94,58.41,100.57,109.31,68.96,19.88,24.91,16.16,55.68,34.28
05.01.1840 11:35:00,52.91,19.30,94.43,18.35,5.14,12.24,61.38,46.23,109.24,48.60,25.23,22.89,99.32,108.40,29.29,9.41,40.68,88.75,117.14,85.03,40.01,22.30,9.07,115.97,56.39,44.07,86.52
05.01.1840 11:40:00,53.27,11.96,84.78,41.22,114.73,11.31,49.27,30.37,9.78,39.60,98.18,22.21,61.81,9.59,8.70,98.91,27.33,47.67,113.41,66.86,68.32,109.97,102.42,46.92,73.45,76.45,9.01
05.01.1840 11:45:00,74.68,116.20,26.99,68.62,61.91,28.11,15.71,51.54,103.65,42.15,60.71,70.37,9.79,18.77,104.89,24.29,82.22,95.23,31.13,109.74,78.73,55.56,109.15,111.80,90.16,101.71,5.90
05.01.1840 11:50:00,36.83,91.22,100.57,1.01,103.33,81.88,62.45,23.65,101.11,32.40,93.02,58.75,58.31,57.83,45.43,107.68,47.32,85.47,91.42,27.88,76.50,11.72,92.45,9.00,106.32,61.62,117.28
05.01.1840 11:55:00,73.41,26.46,4.88,66.33,81.35,4.65,107.16,77.35,66.56,53.50,21.86,52.12,98.67,119.54,58.87,71.10,53.70,2.53,31.86,15.84,3.04,32.78,77.92,21.70,46.36,93.95,93.44
05.01.1840 12:00:00,68.98,48.33,5.37,14.79,47.52,98.79,39.40,89.17,11.56,103.63,46.95,4.69,75.63,30.84,46.11,29.74,23.67,82.92,51.92,73.47,83.50,25.90,61.99,111.84,95.38,103.93,49.36
05.01.1840 12:05:00,67.55,33.45,58.61,21.48,93.07,71.09,63.28,68.80,74.73,36.38,66.31,62.89,107.51,67.86,118.61,25.31,63.82,73.19,105.54,28.25,100.26,109.34,107.15,18.98,51.20,6.64,96.26
05.01.1840 12:10:00,68.75,89.99,2.01,66.46,114.33,78.75,21.73,88.07,33.42,60.90,116.78,28.82,102.78,4.25,112.64,54.80,56.92,55.90,0.52,18.58,112.12,17.16,50.99,13.05,108.74,95.65,19.00
05.01.1840 12:15:00,98.34,30.66,22.21,27.30,27.97,102.47,87.14,81.97,94.39,96.06,108.59,73.09,68.05,94.42,38.96,102.95,1.62,46.97,44.60,48.31,117.55,26.34,28.78,107.40,51.96,109.16,24.39
05.01.1840 12:20:00,104.17,73.42,49.12,23.35,45.72,71.27,28.30,113.59,107.36,3.67,83.28,51.34,89.32,11.03,18.12,76.35,7.47,54.02,25.15,54.15,59.92,26.11,107.58,63.81,23.17,1.63,90.93
05.01.1840 12:25:00,31.28,91.65,54.48,78.42,22.02,2.16,50.71,44.71,44.05,91.92,110.61,119.90,113.56,26.12,117.00,102.20,82.41,98.58,94.76,44.22,30.84,63.42,41.69,116.34,100.19,12.32,16.62
05.01.1840 12:30:00,54.47,82.32,112.42,103.16,6.18,9.00,62.29,93.80,112.62,53.95,40.71,45.56,92.24,95.26,7.23,70.24,96.55,55.13,84.72,69.30,20.59,9.95,91.07,36.35,78.45,7.83,79.83
05.01.1840 12:35:00,39.82,101.05,100.62,67.23,50.72,14.70,77.43,77.01,59.82,101.91,27.06,63.67,58.10,78.17,76.49,41.51,94.08,17.27,46.78,47.73,41.11,58.30,69.26,21.93,11.57,0.72,34.92
05.01.1840 12:40:00,93.76,50.82,33.30,74.39,22.64,82.19,44.03,62.25,79.30,13.06,90.87,10.93,11.83,105.05,4.20,73.12,3.23,98.02,18.79,81.80,58.62,118.74,113.13,26.81,69.27,5.24,28.97
05.01.1840 12:45:00,40.37,4.27,40.48,7.31,118.73,70.39,38.17,85.33,70.23,48.08,7.10,10.29,0.17,23.68,25.71,38.25,10.45,103.02,11.73,93.61,105.38,103.85,22.18,31.74,42.87,115.15,21.11
05.01.1840 12:50:00,78.12,81.35,93.22,94.27,0.83,80.57,85.17,106.20,17.87,44.36,51.47,79.86,81.36,59.77,3.82,104.49,88.47,116.49,92.92,85.96,113.12,111.82,34.19,62.67,91.58,36.64,88.72
05.01.1840 12:55:00,55.39,69.15,29.95,6.63,90.23,66.92,18.18,82.42,88.42,41.99,6.91,87.50,38.24,48.48,69.24,48.13,91.32,81.46,23.30,94.54,6.19,33.05,118.08,96.29,46.75,117.28,99.10
05.01.1840 13:00:00,94.86,75.80,2.57,58.99,46.63,68.77,104.24,76.98,109.91,40.98,82.90,8.14,11.95,101.98,45.27,1.24,59.68,22.75,110.23,107.52,95.83,82.60,17.75,103.26,6.57,7.77,113.61
05.01.1840 13:05:00,51.33,15.72,37.78,46.98,77.83,41.92,38.99,93.99,20.32,5.77,36.74,94.14,10.74,8.55,31.15,42.38,21.11,35.82,72.59,45.70,45.49,28.28,112.10,22.41,21.49,113.71,11.05
